Date;Australian dollar   (AUD)                     ;Chilean peso   (CLP)                     ;Deutsche mark   (DEM)                     ;Euro   (EUR)                     ;Norwegian krone   (NOK)                     ;South African rand   (ZAR)                     ;U.S. dollar   (USD)                     
20-nov-95;0,497492;;0,473323;;0,107461;0,183318;0,669752
21-nov-95;0,498376;;0,473763;;0,107435;0,183256;0,668243
22-nov-95;0,494944;;0,47377;;0,107385;0,182874;0,6674
23-nov-95;0,49344;;0,472254;;0,107169;0,182539;0,66654
24-nov-95;0,493589;;0,472103;;0,107229;0,182666;0,667554
27-nov-95;0,495452;;0,470315;;0,106816;0,182882;0,669258
28-nov-95;0,500131;;0,467498;;0,105952;0,183321;0,671047
29-nov-95;0,504538;;0,467736;;0,106083;0,183506;0,67209
30-nov-95;0,502574;0,00163024;0,468351;;0,106317;0,183671;0,67288
1-dec-95;0,501514;;0,465732;;0,105772;;0,674985
4-dec-95;0,497685;;0,468028;;0,106146;0,183632;0,672275
5-dec-95;0,495777;;0,468988;;0,10624;0,183372;0,671966
6-dec-95;0,499068;;0,467505;;0,106367;0,183344;0,672599
7-dec-95;0,498325;;0,467207;;0,106303;0,183368;0,672685
8-dec-95;0,498835;;0,465667;;0,106247;0,183779;0,674193
11-dec-95;0,496046;;0,466375;;0,105716;0,183371;0,672513
12-dec-95;0,49737;;0,465941;;0,105751;0,183785;0,674217
13-dec-95;0,500969;;0,465372;;0,105669;0,184018;0,675069
14-dec-95;0,502209;;0,465927;;0,105351;0,18383;0,674196
15-dec-95;0,499075;;0,467063;;0,105914;;0,673879
18-dec-95;0,498964;;0,468241;;0,105876;0,18358;0,673003
19-dec-95;0,498661;;0,468354;;0,105836;0,183369;0,672322
20-dec-95;0,499389;;0,467305;;0,105823;0,183786;0,673667
21-dec-95;0,50008;;0,467656;;0,105921;0,183769;0,673237
22-dec-95;0,499776;;0,467044;;0,105945;0,184078;0,674552
26-dec-95;;;;;;;0,672016
27-dec-95;0,500372;;0,468797;;0,106385;0,184182;0,672724
28-dec-95;0,501764;;0,469181;;0,106307;0,184227;0,672336
29-dec-95;0,501182;0,00165493;0,469291;;0,106461;0,184435;0,672728
2-jan-96;0,499993;;0,469003;;0,106175;0,184397;0,673944
3-jan-96;0,503578;;0,469498;;0,106612;0,185732;0,674857
4-jan-96;0,505323;;0,468527;;0,106414;0,18683;0,678286
5-jan-96;0,502184;;0,468224;;0,106445;0,186825;0,677894
8-jan-96;0,505653;;0,470115;;0,106631;0,186299;0,676731
9-jan-96;0,505609;;0,468589;;0,106579;0,186738;0,677579
10-jan-96;0,504153;;0,469817;;0,106812;0,186631;0,676443
11-jan-96;0,503844;;0,470751;;0,106937;0,186134;0,675575
12-jan-96;0,504459;;0,469067;;0,106946;0,186556;0,678036
15-jan-96;0,504784;;0,468732;;0,106954;0,186474;0,677927
16-jan-96;0,506549;;0,466726;;0,106465;0,186742;0,680206
17-jan-96;0,506056;;0,465775;;0,106105;0,18686;0,680823
18-jan-96;0,505571;;0,46417;;0,105941;0,187056;0,682098
19-jan-96;0,50565;;0,46301;;0,105639;0,187411;0,683958
22-jan-96;0,503564;;0,462453;;0,105615;0,187884;0,685494
23-jan-96;0,501585;;0,464081;;0,105833;0,187503;0,683731
24-jan-96;0,503332;;0,462596;;0,105734;0,18813;0,686955
25-jan-96;0,505339;;0,4642;;0,105948;0,188035;0,685856
26-jan-96;;;0,4623;;0,105609;0,188068;0,687671
29-jan-96;0,508924;;0,461725;;0,105469;0,188341;0,688293
30-jan-96;0,510398;;0,463241;;0,105635;0,188174;0,687682
31-jan-96;0,512989;0,00167502;0,46176;;0,105515;0,188598;0,688853
1-feb-96;0,513116;;0,461595;;0,105571;0,188366;0,688007
2-feb-96;0,515515;;0,461499;;0,105745;0,188112;0,687079
5-feb-96;0,517899;;0,463433;;0,1059;0,187419;0,683424
6-feb-96;;;0,464397;;0,106239;0,187161;0,681735
7-feb-96;0,514695;;0,46328;;0,106191;0,1876;0,683708
8-feb-96;0,51709;;0,463164;;0,106158;0,187869;0,685251
9-feb-96;0,517399;;0,464628;;0,106131;0,18761;0,684119
12-feb-96;0,517844;;0,464461;;0,106381;0,187643;0,684616
13-feb-96;0,517819;;0,464177;;0,106318;0,187808;0,685218
14-feb-96;0,515648;;0,465229;;0,106419;0,187572;0,683793
15-feb-96;0,515036;;0,464973;;0,106467;0,186766;0,682348
16-feb-96;0,51511;;0,464987;;0,106365;0,179685;0,681903
19-feb-96;0,513894;;0,468194;;0,107033;0,177338;0,678319
20-feb-96;0,51452;;0,468233;;0,106846;0,176289;0,679593
21-feb-96;0,512779;;0,467931;;0,106958;0,170998;0,679717
22-feb-96;0,511438;;0,467576;;0,106868;0,173045;0,679201
23-feb-96;0,513494;;0,466578;;0,106943;0,176838;0,679944
26-feb-96;0,513332;;0,468174;;0,107339;0,177051;0,677308
27-feb-96;0,51378;;0,466755;;0,10691;0,177112;0,677542
28-feb-96;0,515388;;0,466029;;0,106862;0,178248;0,678678
29-feb-96;0,519853;0,00165223;0,464227;;0,106546;0,176371;0,680882
1-Mar-1996;0,522825;;0,462768;;0,106242;0,175917;0,683878
4-Mar-1996;0,52115;;0,463676;;0,106418;0,174931;0,68267
5-Mar-1996;0,518537;;0,461983;;0,106055;0,176012;0,683365
6-Mar-1996;0,521299;;0,462381;;0,106231;0,176271;0,683491
7-Mar-1996;0,523091;;0,461217;;0,105989;0,175782;0,684584
8-Mar-1996;0,523818;;0,462488;;0,106334;0,174559;0,683835
11-Mar-1996;0,525269;;0,461679;;0,10611;0,173658;0,684301
12-Mar-1996;0,526948;;0,461469;;0,106302;0,174494;0,685327
13-Mar-1996;0,528476;;0,463843;;0,106563;0,174782;0,682962
14-Mar-1996;0,529826;;0,463773;;0,106566;0,173533;0,682766
15-Mar-1996;0,5289;;0,463843;;0,106771;0,173435;0,683333
18-Mar-1996;0,528369;;0,463859;;0,106535;0,173859;0,683265
19-Mar-1996;0,530996;;0,462748;;0,106405;0,174227;0,68445
20-Mar-1996;0,528773;;0,463728;;0,106692;0,173923;0,683257
21-Mar-1996;0,530542;;0,46343;;0,10667;;0,684394
22-Mar-1996;0,532508;;0,46316;;0,106642;0,174764;0,685338
25-Mar-1996;0,529935;;0,463635;;0,106639;0,174148;0,68414
26-Mar-1996;0,529055;;0,463609;;0,106613;0,173467;0,684241
27-Mar-1996;0,531702;;0,462315;;0,106323;0,171967;0,68589
28-Mar-1996;0,53684;;0,462403;;0,106272;0,171965;0,685882
29-Mar-1996;0,533326;0,00166249;0,463756;;0,106782;0,171929;0,684365
1-apr-96;0,537576;;0,463394;;0,106671;0,171743;0,685684
2-apr-96;0,538293;;0,463167;;0,106841;0,171089;0,685811
3-apr-96;0,535127;;0,462913;;0,106778;0,167429;0,685621
4-apr-96;0,5375;;0,46296;;;0,16697;0,685412
5-apr-96;;;;;;;0,686559
8-apr-96;;;;;;;0,685184
9-apr-96;0,541144;;0,462607;;0,106963;0,166025;0,687342
10-apr-96;0,544325;;0,460579;;0,106372;0,165202;0,689717
11-apr-96;0,546972;;0,459556;;0,106441;0,166025;0,691494
12-apr-96;0,54642;;0,459921;;0,106443;0,165836;0,690709
15-apr-96;0,548174;;0,45813;;0,106216;0,164188;0,692051
16-apr-96;0,544762;;0,458337;;0,106259;0,163302;0,691585
17-apr-96;0,543692;;0,458452;;0,10629;0,163376;0,691896
18-apr-96;0,543149;;0,458006;;0,106394;0,162533;0,690765
19-apr-96;;;0,458369;;0,106282;0,161391;0,688333
22-apr-96;0,542607;;0,455367;;0,105748;0,162263;0,690428
23-apr-96;0,545397;;0,454443;;0,105828;0,163203;0,691163
24-apr-96;0,543487;;0,454075;;0,105774;0,162847;0,691284
25-apr-96;;;0,453057;;0,105645;0,157554;0,692452
26-apr-96;0,547002;;0,451845;;0,105341;0,155423;0,692408
29-apr-96;0,541704;;0,45219;;0,105239;0,15763;0,688053
30-apr-96;0,541635;0,00169463;0,450915;;0,105046;0,158718;0,689629
1-May-1996;0,546472;;0,452293;;;;0,691737
2-May-1996;0,54949;;0,450827;;0,105074;0,15883;0,691704
3-May-1996;0,548984;;0,45141;;0,105051;0,15736;0,690025
6-May-1996;0,549801;;0,45244;;0,105324;0,156801;0,689925
7-May-1996;0,550011;;0,452447;;0,10533;0,157209;0,689756
8-May-1996;0,552905;;0,452528;;0,105019;0,154173;0,689924
9-May-1996;0,549916;;0,453495;;0,105472;0,15238;0,687997
10-May-1996;0,551107;;0,453233;;0,105261;0,15643;0,687509
13-May-1996;0,552063;;0,450423;;0,104892;0,158071;0,690769
14-May-1996;0,55382;;0,449906;;0,105065;0,159291;0,691325
15-May-1996;0,555017;;0,451641;;0,105203;0,15997;0,691869
16-May-1996;0,555797;;;;;0,15917;0,693186
17-May-1996;0,555456;;0,452266;;;0,159707;0,692329
20-May-1996;0,554435;;0,451704;;0,105343;0,160462;0,693998
21-May-1996;0,550435;;0,450232;;0,10547;0,160264;0,693942
22-May-1996;0,55126;;0,450506;;0,105043;0,159666;0,694545
23-May-1996;0,551005;;0,44994;;0,105167;0,159123;0,694573
24-May-1996;0,549029;;0,450405;;0,105262;0,159195;0,694885
28-May-1996;0,552994;;0,450485;;0,105435;0,158788;0,697081
29-May-1996;0,555628;;0,450533;;0,105538;0,158764;0,696974
30-May-1996;0,551493;;0,452161;;0,105373;0,158205;0,691354
31-May-1996;0,553535;0,00169928;0,451986;;0,105684;0,158853;0,693392
3-jun-96;0,553507;;0,453417;;0,106326;0,158823;0,691279
4-jun-96;0,553384;;0,452909;;0,106131;0,158456;0,692769
5-jun-96;0,550756;;0,45266;;0,106111;0,158669;0,693385
6-jun-96;0,54815;;;;0,106033;0,15891;0,693246
7-jun-96;0,545796;;0,45353;;0,105937;0,158936;0,692722
10-jun-96;;;0,452433;;0,105878;0,159674;0,694982
11-jun-96;0,551411;;0,452944;;0,106034;0,159641;0,694998
12-jun-96;0,550984;;0,452455;;0,105953;0,160587;0,695423
13-jun-96;0,550599;;0,452966;;0,106003;0,160901;0,69485
14-jun-96;0,544353;;0,454513;;0,106051;0,158973;0,691769
17-jun-96;0,547322;;0,455613;;0,105949;;0,691849
18-jun-96;0,546301;;0,455895;;0,105904;0,158753;0,689861
19-jun-96;0,544579;;0,455577;;0,106306;0,158477;0,690564
20-jun-96;0,545459;;0,453977;;0,106208;0,158551;0,69168
21-jun-96;0,547185;;0,453609;;0,106194;0,159078;0,693341
24-jun-96;0,547798;;0,452787;;0,105824;0,159252;0,693942
25-jun-96;0,549603;;0,452663;;0,106194;0,159425;0,694294
26-jun-96;0,549751;;0,453682;;0,106383;0,159642;0,694042
27-jun-96;0,547638;;0,454389;;0,106291;0,159909;0,693125
28-jun-96;0,546648;0,00168841;0,455245;;0,106582;;0,692837
1-jul-96;0,545365;;0,454651;;0,106597;0,159791;0,692615
2-jul-96;0,545184;;0,454063;;0,106571;0,160036;0,693354
3-jul-96;;;0,454208;;0,106468;0,160249;0,69412
4-jul-96;0,542152;;0,455283;;0,106841;0,159714;0,692758
5-jul-96;0,545225;;0,454651;;0,106666;0,160006;0,694024
8-jul-96;0,551803;;0,454224;;0,10644;0,160058;0,695054
9-jul-96;0,551157;;0,455277;;0,106512;0,159995;0,693978
10-jul-96;0,552363;;0,454684;;0,106271;0,16016;0,693575
11-jul-96;0,554426;;0,454751;;0,106429;0,159699;0,693813
12-jul-96;0,550231;;0,455919;;0,106647;0,157259;0,692724
15-jul-96;0,552493;;0,455345;;0,106673;0,156258;0,694174
16-jul-96;0,547236;;0,459102;;0,106461;0,155443;0,689388
17-jul-96;0,541712;;0,461298;;0,107617;0,156427;0,687888
18-jul-96;0,539094;;0,460711;;0,10746;0,156834;0,687795
19-jul-96;0,543423;;0,460707;;0,107136;0,156511;0,687007
22-jul-96;0,543806;;0,460523;;0,106927;0,156258;0,686364
23-jul-96;0,539296;;0,461515;;0,107217;0,154666;0,684473
24-jul-96;0,542376;;0,461072;;0,107218;0,154966;0,685337
25-jul-96;0,542523;;0,460741;;0,107244;0,154863;0,686043
26-jul-96;0,539859;;0,463113;;0,10788;0,153858;0,685361
29-jul-96;0,540347;;0,462086;;0,107397;0,153949;0,685459
30-jul-96;0,53906;;0,462897;;0,107315;0,153286;0,684347
31-jul-96;0,527519;0,00165637;0,464052;;0,107219;0,151547;0,682342
1-aug-96;0,529975;;0,463326;;0,107349;0,151743;0,683221
2-aug-96;0,529716;;0,462364;;0,107248;0,152831;0,684299
5-aug-96;0,528333;;0,463031;;0,10737;0,153216;0,683572
6-aug-96;0,529894;;0,461212;;0,107174;0,153154;0,685592
7-aug-96;0,530039;;0,461988;;0,106866;0,152534;0,685868
8-aug-96;0,534076;;0,461768;;0,107063;0,152589;0,686649
9-aug-96;0,533649;;0,463324;;0,107018;;0,685395
12-aug-96;0,533156;;0,463935;;0,107207;0,150726;0,684675
13-aug-96;0,533298;;0,463521;;0,10714;0,150952;0,684945
14-aug-96;0,53499;;0,462367;;0,107088;0,1507;0,68606
15-aug-96;0,536592;;0,461293;;0,106888;0,150627;0,687234
16-aug-96;0,537698;;0,460843;;0,106873;0,150901;0,686979
19-aug-96;0,539915;;0,461131;;0,106787;0,150779;0,687177
20-aug-96;0,541879;;0,461138;;0,106848;0,150441;0,687141
21-aug-96;0,543251;;0,462582;;0,106747;0,150444;0,686703
22-aug-96;0,543809;;0,461255;;0,10694;0,150665;0,687409
23-aug-96;0,543329;;0,46136;;0,106526;0,151304;0,687149
26-aug-96;0,541585;;0,463277;;0,107012;0,150913;0,68477
27-aug-96;0,53997;;0,46386;;0,107032;0,151307;0,684286
28-aug-96;0,541716;;0,463514;;0,106771;0,152176;0,68563
29-aug-96;0,543586;;0,463798;;0,106937;0,151936;0,685308
30-aug-96;0,542583;0,0016706;0,463254;;0,106984;0,152876;0,686033
2-sep-96;0,541855;;0,462972;;0,107012;0,153513;0,686588
3-sep-96;0,543594;;0,462395;;0,106706;0,153266;0,687397
4-sep-96;0,543806;;0,462404;;0,106951;0,153076;0,686624
5-sep-96;0,542313;;0,463155;;0,107304;0,152576;0,686211
6-sep-96;0,545572;;0,462536;;0,107275;0,15243;0,686773
9-sep-96;0,550818;;0,461077;;0,10734;0,153039;0,687835
10-sep-96;0,551485;;0,459231;;0,107222;0,153619;0,690133
11-sep-96;0,553358;;0,457933;;0,106779;0,154515;0,692303
12-sep-96;0,553085;;0,457728;;0,106989;0,15381;0,692222
13-sep-96;0,551735;;0,457841;;0,106669;0,153858;0,692439
16-sep-96;0,548463;;0,457879;;0,106961;0,154426;0,692679
17-sep-96;0,546347;;0,457661;;0,106917;0,154151;0,691754
18-sep-96;0,546204;;0,457316;;0,106858;0,154209;0,692011
19-sep-96;0,545316;;0,457518;;0,106874;0,153951;0,690623
20-sep-96;0,547402;;0,456281;;0,106865;0,153869;0,69195
23-sep-96;0,548603;;0,456301;;0,106845;0,15328;0,691981
24-sep-96;0,546388;;0,456899;;0,106949;;0,691105
25-sep-96;0,544296;;0,457908;;0,107233;0,152886;0,690205
26-sep-96;0,548498;;0,455614;;0,107152;0,152772;0,692898
27-sep-96;0,549295;;0,455215;;0,106701;0,15296;0,693292
30-sep-96;0,550517;0,00168158;0,455034;;0,106761;0,153366;0,694746
1-Oct-1996;0,549064;;0,454999;;0,106903;0,152906;0,693964
2-Oct-1996;0,551342;;0,455358;;0,106836;0,153939;0,694648
3-Oct-1996;0,551839;;;;0,106632;0,153548;0,695187
4-Oct-1996;0,54878;;0,453955;;0,106779;0,153243;0,695186
7-Oct-1996;0,548895;;0,453965;;0,106857;0,153371;0,695156
8-Oct-1996;0,546265;;0,455007;;0,10697;0,152953;0,694022
9-Oct-1996;0,548808;;0,454131;;0,106949;0,153125;0,694957
10-Oct-1996;0,54747;;0,453908;;0,106943;0,152568;0,695024
11-Oct-1996;0,548109;;0,45402;;0,106711;0,152772;0,694424
14-Oct-1996;0,548985;;0,453757;;0,106889;0,152938;0,694566
15-Oct-1996;0,551401;;0,452562;;0,10711;0,153242;0,69595
16-Oct-1996;0,550736;;0,451966;;0,106534;0,152939;0,696253
17-Oct-1996;0,551117;;0,452058;;0,106601;0,152787;0,695943
18-Oct-1996;0,552802;;0,451651;;0,106516;0,152937;0,6964
21-Oct-1996;0,555205;;0,45227;;0,106626;0,152573;0,696269
22-Oct-1996;0,553575;;0,45315;;0,10711;0,152074;0,695359
23-Oct-1996;0,551736;;0,455321;;0,10721;0,15185;0,694182
24-Oct-1996;0,549167;;0,455785;;0,107472;0,151186;0,693568
25-Oct-1996;0,550701;;0,455469;;0,107617;0,150559;0,694453
28-Oct-1996;0,550003;;0,455836;;0,107757;0,149169;0,69401
29-Oct-1996;0,548148;;0,458525;;0,108287;0,147624;0,692281
30-Oct-1996;0,548458;;0,458092;;0,108194;0,146019;0,692497
31-Oct-1996;0,547562;;0,457129;;0,108302;0,147039;0,691453
1-nov-96;0,546274;;0,45543;;0,108148;0,147712;0,691661
4-nov-96;0,544695;;0,456428;;0,108347;0,147101;0,690712
5-nov-96;0,543502;;0,456446;;0,108836;0,146996;0,690512
6-nov-96;0,547198;;0,455563;;0,10805;0,147177;0,691955
7-nov-96;0,538678;;0,456388;;0,10842;0,146398;0,688142
8-nov-96;0,539567;;0,45571;;0,108363;0,146471;0,688487
11-nov-96;0,541084;;0,45682;;0,108848;0,146056;0,686829
12-nov-96;0,539585;;0,458285;;0,10912;0,14641;0,685274
13-nov-96;0,541837;;0,456049;;0,10873;0,146691;0,687174
14-nov-96;0,542656;;0,455877;;0,108884;0,146472;0,686733
15-nov-96;0,542826;;0,455245;;0,108536;0,146662;0,6866
18-nov-96;0,543052;;0,455651;;0,10852;0,147442;0,686712
19-nov-96;0,544683;;0,456099;;0,108198;0,14777;0,685653
20-nov-96;0,545229;;0,456696;;0,108208;0,146842;0,684359
21-nov-96;0,552464;;0,456628;;0,108528;0,148361;0,684759
22-nov-96;0,554565;;0,45605;;0,108256;0,148121;0,684987
25-nov-96;0,557767;;0,454235;;0,10781;0,149088;0,687667
26-nov-96;0,559974;;0,452476;;0,107638;0,150559;0,690388
27-nov-96;0,559606;;0,452747;;0,107719;0,151515;0,69053
28-nov-96;0,560678;;0,451445;;0,108134;0,151364;0,69211
29-nov-96;0,561187;0,00164209;0,451137;;0,108135;0,150337;0,692225
2-dec-96;0,568384;;0,449613;;0,107987;0,14938;0,692898
3-dec-96;0,567892;;0,445721;;0,107296;0,149723;0,696885
4-dec-96;0,55526;;0,446517;;0,107218;0,149311;0,696164
5-dec-96;0,555278;;0,446801;;0,107272;0,14908;0,697323
6-dec-96;0,550461;;0,451374;;0,107586;;0,692317
9-dec-96;0,555307;;0,448436;;0,107334;0,148379;0,695525
10-dec-96;0,558583;;0,447542;;0,107235;0,148373;0,695794
11-dec-96;0,549143;;0,449561;;0,1075;0,148398;0,693538
12-dec-96;0,550575;;0,44926;;0,10755;0,1465;0,694556
13-dec-96;0,55044;;0,449724;;0,107041;0,146642;0,693249
16-dec-96;0,551326;;0,447495;;0,107327;;0,695855
17-dec-96;0,551315;;0,44895;;0,107762;0,147223;0,694526
18-dec-96;0,551313;;0,447496;;0,107671;0,148385;0,694961
19-dec-96;0,550582;;0,4472;;0,10744;0,149035;0,695619
20-dec-96;0,554547;;0,447417;;0,107511;0,149107;0,696405
23-dec-96;0,553924;;0,44744;;0,107634;0,14813;0,695098
24-dec-96;0,556435;;;;0,107394;0,148391;0,695805
25-dec-96;;;0,447895;;;;0,695805
26-dec-96;;;;;;;0,69662
27-dec-96;0,554669;;0,447228;;0,107843;0,148726;0,696558
30-dec-96;0,555255;;0,448141;;0,108076;0,148898;0,696769
31-dec-96;0,553912;;;;0,107944;0,148517;0,695432
2-jan-97;0,551611;;0,449113;;0,108369;0,147708;0,694374
3-jan-97;0,550388;;0,448777;;0,108636;0,148006;0,69511
6-jan-97;0,551997;;0,445879;;0,107861;0,148468;0,698024
7-jan-97;0,550965;;0,446098;;0,107812;0,149244;0,696895
8-jan-97;0,55006;;0,444472;;0,108064;0,149668;0,698577
9-jan-97;0,546608;;0,443721;;0,107854;0,149942;0,699703
10-jan-97;0,54324;;0,443343;;0,10927;0,149477;0,69933
13-jan-97;0,548658;;0,442576;;0,110395;0,1499;0,702058
14-jan-97;0,546244;;0,442611;;0,110262;0,150381;0,702203
15-jan-97;0,54766;;0,440988;;0,11072;0,151276;0,704567
16-jan-97;0,544839;;0,441709;;0,110627;0,15095;0,7032
17-jan-97;0,549454;;0,439505;;0,11128;0,151682;0,70479
20-jan-97;0,555179;;0,436073;;0,111942;0,153041;0,710493
21-jan-97;0,55191;;0,436755;;0,110659;0,152313;0,70894
22-jan-97;0,554364;;0,434335;;0,11041;0,153945;0,712917
23-jan-97;0,550142;;0,435575;;0,10903;0,154223;0,713821
24-jan-97;0,550847;;0,436784;;0,107985;0,154264;0,712701
27-jan-97;;;0,436161;;0,109946;0,155904;0,714432
28-jan-97;0,55564;;0,434289;;0,109968;0,1574;0,718531
29-jan-97;0,552506;;0,436493;;0,109675;0,157809;0,71969
30-jan-97;0,553696;;0,437198;;0,110113;0,157079;0,717223
31-jan-97;0,54637;0,00170658;0,438921;;0,110218;0,157018;0,717021
3-feb-97;0,549015;;0,436991;;0,110621;0,158593;0,718982
